"year","model","ensemble","variable","experiment","value","unit","problem_file"
1901,"CanESM2","r1i1p1","co2","esmHistorical",289.914886474609,"1e-6",NA
1902,"CanESM2","r1i1p1","co2","esmHistorical",290.380889892578,"1e-6",NA
1903,"CanESM2","r1i1p1","co2","esmHistorical",291.747497558594,"1e-6",NA
1904,"CanESM2","r1i1p1","co2","esmHistorical",293.035369873047,"1e-6",NA
1905,"CanESM2","r1i1p1","co2","esmHistorical",291.844360351562,"1e-6",NA
1906,"CanESM2","r1i1p1","co2","esmHistorical",291.260589599609,"1e-6",NA
1907,"CanESM2","r1i1p1","co2","esmHistorical",291.029174804688,"1e-6",NA
1908,"CanESM2","r1i1p1","co2","esmHistorical",291.683197021484,"1e-6",NA
1909,"CanESM2","r1i1p1","co2","esmHistorical",293.229064941406,"1e-6",NA
1910,"CanESM2","r1i1p1","co2","esmHistorical",294.25537109375,"1e-6",NA
1911,"CanESM2","r1i1p1","co2","esmHistorical",295.528350830078,"1e-6",NA
1912,"CanESM2","r1i1p1","co2","esmHistorical",295.476287841797,"1e-6",NA
1913,"CanESM2","r1i1p1","co2","esmHistorical",295.792724609375,"1e-6",NA
1914,"CanESM2","r1i1p1","co2","esmHistorical",296.486694335938,"1e-6",NA
1915,"CanESM2","r1i1p1","co2","esmHistorical",296.191192626953,"1e-6",NA
1916,"CanESM2","r1i1p1","co2","esmHistorical",295.732849121094,"1e-6",NA
1917,"CanESM2","r1i1p1","co2","esmHistorical",296.403656005859,"1e-6",NA
1918,"CanESM2","r1i1p1","co2","esmHistorical",297.196685791016,"1e-6",NA
1919,"CanESM2","r1i1p1","co2","esmHistorical",296.611083984375,"1e-6",NA
1920,"CanESM2","r1i1p1","co2","esmHistorical",297.177734375,"1e-6",NA
1921,"CanESM2","r1i1p1","co2","esmHistorical",297.639129638672,"1e-6",NA
1922,"CanESM2","r1i1p1","co2","esmHistorical",298.497772216797,"1e-6",NA
1923,"CanESM2","r1i1p1","co2","esmHistorical",300.813201904297,"1e-6",NA
1924,"CanESM2","r1i1p1","co2","esmHistorical",300.563842773438,"1e-6",NA
1925,"CanESM2","r1i1p1","co2","esmHistorical",298.842437744141,"1e-6",NA
1926,"CanESM2","r1i1p1","co2","esmHistorical",297.812774658203,"1e-6",NA
1927,"CanESM2","r1i1p1","co2","esmHistorical",298.601379394531,"1e-6",NA
1928,"CanESM2","r1i1p1","co2","esmHistorical",299.482757568359,"1e-6",NA
1929,"CanESM2","r1i1p1","co2","esmHistorical",299.978179931641,"1e-6",NA
1930,"CanESM2","r1i1p1","co2","esmHistorical",299.010040283203,"1e-6",NA
1931,"CanESM2","r1i1p1","co2","esmHistorical",298.424896240234,"1e-6",NA
1932,"CanESM2","r1i1p1","co2","esmHistorical",299.003021240234,"1e-6",NA
1933,"CanESM2","r1i1p1","co2","esmHistorical",300.915191650391,"1e-6",NA
1934,"CanESM2","r1i1p1","co2","esmHistorical",299.977874755859,"1e-6",NA
1935,"CanESM2","r1i1p1","co2","esmHistorical",299.758728027344,"1e-6",NA
1936,"CanESM2","r1i1p1","co2","esmHistorical",298.951721191406,"1e-6",NA
1937,"CanESM2","r1i1p1","co2","esmHistorical",299.711730957031,"1e-6",NA
1938,"CanESM2","r1i1p1","co2","esmHistorical",301.909759521484,"1e-6",NA
1939,"CanESM2","r1i1p1","co2","esmHistorical",303.430847167969,"1e-6",NA
1940,"CanESM2","r1i1p1","co2","esmHistorical",301.761627197266,"1e-6",NA
1941,"CanESM2","r1i1p1","co2","esmHistorical",301.219757080078,"1e-6",NA
1942,"CanESM2","r1i1p1","co2","esmHistorical",303.031951904297,"1e-6",NA
1943,"CanESM2","r1i1p1","co2","esmHistorical",304.466796875,"1e-6",NA
1944,"CanESM2","r1i1p1","co2","esmHistorical",304.575408935547,"1e-6",NA
1945,"CanESM2","r1i1p1","co2","esmHistorical",305.492706298828,"1e-6",NA
1946,"CanESM2","r1i1p1","co2","esmHistorical",306.074005126953,"1e-6",NA
1947,"CanESM2","r1i1p1","co2","esmHistorical",305.523712158203,"1e-6",NA
1948,"CanESM2","r1i1p1","co2","esmHistorical",305.873931884766,"1e-6",NA
1949,"CanESM2","r1i1p1","co2","esmHistorical",305.499603271484,"1e-6",NA
1950,"CanESM2","r1i1p1","co2","esmHistorical",305.378540039062,"1e-6",NA
1951,"CanESM2","r1i1p1","co2","esmHistorical",306.206817626953,"1e-6",NA
1952,"CanESM2","r1i1p1","co2","esmHistorical",307.62158203125,"1e-6",NA
1953,"CanESM2","r1i1p1","co2","esmHistorical",308.697875976562,"1e-6",NA
1954,"CanESM2","r1i1p1","co2","esmHistorical",309.024841308594,"1e-6",NA
1955,"CanESM2","r1i1p1","co2","esmHistorical",310.545623779297,"1e-6",NA
1956,"CanESM2","r1i1p1","co2","esmHistorical",310.603424072266,"1e-6",NA
1957,"CanESM2","r1i1p1","co2","esmHistorical",310.760162353516,"1e-6",NA
1958,"CanESM2","r1i1p1","co2","esmHistorical",311.614379882812,"1e-6",NA
1959,"CanESM2","r1i1p1","co2","esmHistorical",313.416687011719,"1e-6",NA
1960,"CanESM2","r1i1p1","co2","esmHistorical",314.291412353516,"1e-6",NA
1961,"CanESM2","r1i1p1","co2","esmHistorical",314.962524414062,"1e-6",NA
1962,"CanESM2","r1i1p1","co2","esmHistorical",316.921600341797,"1e-6",NA
1963,"CanESM2","r1i1p1","co2","esmHistorical",318.845764160156,"1e-6",NA
1964,"CanESM2","r1i1p1","co2","esmHistorical",318.980712890625,"1e-6",NA
1965,"CanESM2","r1i1p1","co2","esmHistorical",318.817993164062,"1e-6",NA
1966,"CanESM2","r1i1p1","co2","esmHistorical",319.741333007812,"1e-6",NA
1967,"CanESM2","r1i1p1","co2","esmHistorical",321.210205078125,"1e-6",NA
1968,"CanESM2","r1i1p1","co2","esmHistorical",320.65185546875,"1e-6",NA
1969,"CanESM2","r1i1p1","co2","esmHistorical",320.435455322266,"1e-6",NA
1970,"CanESM2","r1i1p1","co2","esmHistorical",321.166870117188,"1e-6",NA
1971,"CanESM2","r1i1p1","co2","esmHistorical",323.723999023438,"1e-6",NA
1972,"CanESM2","r1i1p1","co2","esmHistorical",326.256652832031,"1e-6",NA
1973,"CanESM2","r1i1p1","co2","esmHistorical",327.564422607422,"1e-6",NA
1974,"CanESM2","r1i1p1","co2","esmHistorical",328.979370117188,"1e-6",NA
1975,"CanESM2","r1i1p1","co2","esmHistorical",331.472198486328,"1e-6",NA
1976,"CanESM2","r1i1p1","co2","esmHistorical",333.206848144531,"1e-6",NA
1977,"CanESM2","r1i1p1","co2","esmHistorical",334.258728027344,"1e-6",NA
1978,"CanESM2","r1i1p1","co2","esmHistorical",335.287078857422,"1e-6",NA
1979,"CanESM2","r1i1p1","co2","esmHistorical",335.550750732422,"1e-6",NA
1980,"CanESM2","r1i1p1","co2","esmHistorical",338.10791015625,"1e-6",NA
1981,"CanESM2","r1i1p1","co2","esmHistorical",340.054809570312,"1e-6",NA
1982,"CanESM2","r1i1p1","co2","esmHistorical",340.687377929688,"1e-6",NA
1983,"CanESM2","r1i1p1","co2","esmHistorical",342.084259033203,"1e-6",NA
1984,"CanESM2","r1i1p1","co2","esmHistorical",344.132873535156,"1e-6",NA
1985,"CanESM2","r1i1p1","co2","esmHistorical",346.589019775391,"1e-6",NA
1986,"CanESM2","r1i1p1","co2","esmHistorical",348.063995361328,"1e-6",NA
1987,"CanESM2","r1i1p1","co2","esmHistorical",349.643432617188,"1e-6",NA
1988,"CanESM2","r1i1p1","co2","esmHistorical",351.69482421875,"1e-6",NA
1989,"CanESM2","r1i1p1","co2","esmHistorical",354.223846435547,"1e-6",NA
1990,"CanESM2","r1i1p1","co2","esmHistorical",356.891967773438,"1e-6",NA
1991,"CanESM2","r1i1p1","co2","esmHistorical",357.184539794922,"1e-6",NA
1992,"CanESM2","r1i1p1","co2","esmHistorical",357.118408203125,"1e-6",NA
1993,"CanESM2","r1i1p1","co2","esmHistorical",360.246520996094,"1e-6",NA
1994,"CanESM2","r1i1p1","co2","esmHistorical",363.615081787109,"1e-6",NA
1995,"CanESM2","r1i1p1","co2","esmHistorical",363.969055175781,"1e-6",NA
1996,"CanESM2","r1i1p1","co2","esmHistorical",364.383270263672,"1e-6",NA
1997,"CanESM2","r1i1p1","co2","esmHistorical",365.807739257812,"1e-6",NA
1998,"CanESM2","r1i1p1","co2","esmHistorical",368.359130859375,"1e-6",NA
1999,"CanESM2","r1i1p1","co2","esmHistorical",371.221832275391,"1e-6",NA
2000,"CanESM2","r1i1p1","co2","esmHistorical",375.35302734375,"1e-6",NA
2001,"CanESM2","r1i1p1","co2","esmHistorical",376.987609863281,"1e-6",NA
2002,"CanESM2","r1i1p1","co2","esmHistorical",378.319488525391,"1e-6",NA
2003,"CanESM2","r1i1p1","co2","esmHistorical",382.155914306641,"1e-6",NA
2004,"CanESM2","r1i1p1","co2","esmHistorical",384.016387939453,"1e-6",NA
2005,"CanESM2","r1i1p1","co2","esmHistorical",386.160430908203,"1e-6",NA
1850,"CanESM2","r2i1p1","co2","esmHistorical",288.930633544922,"1e-6",NA
1851,"CanESM2","r2i1p1","co2","esmHistorical",288.333984375,"1e-6",NA
1852,"CanESM2","r2i1p1","co2","esmHistorical",288.944854736328,"1e-6",NA
1853,"CanESM2","r2i1p1","co2","esmHistorical",289.4189453125,"1e-6",NA
1854,"CanESM2","r2i1p1","co2","esmHistorical",289.435455322266,"1e-6",NA
1855,"CanESM2","r2i1p1","co2","esmHistorical",288.352569580078,"1e-6",NA
1856,"CanESM2","r2i1p1","co2","esmHistorical",288.951904296875,"1e-6",NA
1857,"CanESM2","r2i1p1","co2","esmHistorical",287.638916015625,"1e-6",NA
1858,"CanESM2","r2i1p1","co2","esmHistorical",286.202972412109,"1e-6",NA
1859,"CanESM2","r2i1p1","co2","esmHistorical",287.783508300781,"1e-6",NA
1860,"CanESM2","r2i1p1","co2","esmHistorical",288.356414794922,"1e-6",NA
1861,"CanESM2","r2i1p1","co2","esmHistorical",288.498077392578,"1e-6",NA
1862,"CanESM2","r2i1p1","co2","esmHistorical",289.162292480469,"1e-6",NA
1863,"CanESM2","r2i1p1","co2","esmHistorical",288.368316650391,"1e-6",NA
1864,"CanESM2","r2i1p1","co2","esmHistorical",286.866058349609,"1e-6",NA
1865,"CanESM2","r2i1p1","co2","esmHistorical",286.898742675781,"1e-6",NA
1866,"CanESM2","r2i1p1","co2","esmHistorical",286.962066650391,"1e-6",NA
1867,"CanESM2","r2i1p1","co2","esmHistorical",286.555419921875,"1e-6",NA
1868,"CanESM2","r2i1p1","co2","esmHistorical",287.125244140625,"1e-6",NA
1869,"CanESM2","r2i1p1","co2","esmHistorical",287.760101318359,"1e-6",NA
1870,"CanESM2","r2i1p1","co2","esmHistorical",288.06396484375,"1e-6",NA
1871,"CanESM2","r2i1p1","co2","esmHistorical",289.759460449219,"1e-6",NA
1872,"CanESM2","r2i1p1","co2","esmHistorical",290.083312988281,"1e-6",NA
1873,"CanESM2","r2i1p1","co2","esmHistorical",290.518920898438,"1e-6",NA
1874,"CanESM2","r2i1p1","co2","esmHistorical",290.523254394531,"1e-6",NA
1875,"CanESM2","r2i1p1","co2","esmHistorical",289.949676513672,"1e-6",NA
1876,"CanESM2","r2i1p1","co2","esmHistorical",289.518157958984,"1e-6",NA
1877,"CanESM2","r2i1p1","co2","esmHistorical",288.806732177734,"1e-6",NA
1878,"CanESM2","r2i1p1","co2","esmHistorical",288.727783203125,"1e-6",NA
1879,"CanESM2","r2i1p1","co2","esmHistorical",290.085266113281,"1e-6",NA
1880,"CanESM2","r2i1p1","co2","esmHistorical",291.058441162109,"1e-6",NA
1881,"CanESM2","r2i1p1","co2","esmHistorical",289.589172363281,"1e-6",NA
1882,"CanESM2","r2i1p1","co2","esmHistorical",289.134796142578,"1e-6",NA
1883,"CanESM2","r2i1p1","co2","esmHistorical",290.221557617188,"1e-6",NA
1884,"CanESM2","r2i1p1","co2","esmHistorical",288.805236816406,"1e-6",NA
1885,"CanESM2","r2i1p1","co2","esmHistorical",287.729370117188,"1e-6",NA
1886,"CanESM2","r2i1p1","co2","esmHistorical",286.775115966797,"1e-6",NA
1887,"CanESM2","r2i1p1","co2","esmHistorical",287.134460449219,"1e-6",NA
1888,"CanESM2","r2i1p1","co2","esmHistorical",287.383148193359,"1e-6",NA
1889,"CanESM2","r2i1p1","co2","esmHistorical",289.004150390625,"1e-6",NA
1890,"CanESM2","r2i1p1","co2","esmHistorical",287.698272705078,"1e-6",NA
1891,"CanESM2","r2i1p1","co2","esmHistorical",286.989379882812,"1e-6",NA
1892,"CanESM2","r2i1p1","co2","esmHistorical",288.295104980469,"1e-6",NA
1893,"CanESM2","r2i1p1","co2","esmHistorical",288.7490234375,"1e-6",NA
1894,"CanESM2","r2i1p1","co2","esmHistorical",290.065093994141,"1e-6",NA
1895,"CanESM2","r2i1p1","co2","esmHistorical",288.513702392578,"1e-6",NA
1896,"CanESM2","r2i1p1","co2","esmHistorical",288.2177734375,"1e-6",NA
1897,"CanESM2","r2i1p1","co2","esmHistorical",289.110717773438,"1e-6",NA
1898,"CanESM2","r2i1p1","co2","esmHistorical",290.537475585938,"1e-6",NA
1899,"CanESM2","r2i1p1","co2","esmHistorical",291.559722900391,"1e-6",NA
1900,"CanESM2","r2i1p1","co2","esmHistorical",290.941680908203,"1e-6",NA
1901,"CanESM2","r2i1p1","co2","esmHistorical",290.547454833984,"1e-6",NA
1902,"CanESM2","r2i1p1","co2","esmHistorical",291.432464599609,"1e-6",NA
1903,"CanESM2","r2i1p1","co2","esmHistorical",291.852691650391,"1e-6",NA
1904,"CanESM2","r2i1p1","co2","esmHistorical",291.638763427734,"1e-6",NA
1905,"CanESM2","r2i1p1","co2","esmHistorical",291.2275390625,"1e-6",NA
1906,"CanESM2","r2i1p1","co2","esmHistorical",291.354522705078,"1e-6",NA
1907,"CanESM2","r2i1p1","co2","esmHistorical",290.570953369141,"1e-6",NA
1908,"CanESM2","r2i1p1","co2","esmHistorical",292.106231689453,"1e-6",NA
1909,"CanESM2","r2i1p1","co2","esmHistorical",292.376922607422,"1e-6",NA
1910,"CanESM2","r2i1p1","co2","esmHistorical",292.626525878906,"1e-6",NA
1911,"CanESM2","r2i1p1","co2","esmHistorical",292.282623291016,"1e-6",NA
1912,"CanESM2","r2i1p1","co2","esmHistorical",292.935577392578,"1e-6",NA
1913,"CanESM2","r2i1p1","co2","esmHistorical",293.745147705078,"1e-6",NA
1914,"CanESM2","r2i1p1","co2","esmHistorical",293.059906005859,"1e-6",NA
1915,"CanESM2","r2i1p1","co2","esmHistorical",292.136535644531,"1e-6",NA
1916,"CanESM2","r2i1p1","co2","esmHistorical",293.657775878906,"1e-6",NA
1917,"CanESM2","r2i1p1","co2","esmHistorical",293.82568359375,"1e-6",NA
1918,"CanESM2","r2i1p1","co2","esmHistorical",293.718322753906,"1e-6",NA
1919,"CanESM2","r2i1p1","co2","esmHistorical",295.325347900391,"1e-6",NA
1920,"CanESM2","r2i1p1","co2","esmHistorical",295.271942138672,"1e-6",NA
1921,"CanESM2","r2i1p1","co2","esmHistorical",295.724456787109,"1e-6",NA
1922,"CanESM2","r2i1p1","co2","esmHistorical",296.619934082031,"1e-6",NA
1923,"CanESM2","r2i1p1","co2","esmHistorical",296.914886474609,"1e-6",NA
1924,"CanESM2","r2i1p1","co2","esmHistorical",296.596771240234,"1e-6",NA
1925,"CanESM2","r2i1p1","co2","esmHistorical",297.540161132812,"1e-6",NA
1926,"CanESM2","r2i1p1","co2","esmHistorical",299.112731933594,"1e-6",NA
1927,"CanESM2","r2i1p1","co2","esmHistorical",300.284606933594,"1e-6",NA
1928,"CanESM2","r2i1p1","co2","esmHistorical",299.866149902344,"1e-6",NA
1929,"CanESM2","r2i1p1","co2","esmHistorical",300.193145751953,"1e-6",NA
1930,"CanESM2","r2i1p1","co2","esmHistorical",299.715423583984,"1e-6",NA
1931,"CanESM2","r2i1p1","co2","esmHistorical",299.376831054688,"1e-6",NA
1932,"CanESM2","r2i1p1","co2","esmHistorical",299.747436523438,"1e-6",NA
1933,"CanESM2","r2i1p1","co2","esmHistorical",300.784393310547,"1e-6",NA
1934,"CanESM2","r2i1p1","co2","esmHistorical",301.877227783203,"1e-6",NA
1935,"CanESM2","r2i1p1","co2","esmHistorical",302.905487060547,"1e-6",NA
1936,"CanESM2","r2i1p1","co2","esmHistorical",301.35302734375,"1e-6",NA
1937,"CanESM2","r2i1p1","co2","esmHistorical",300.402404785156,"1e-6",NA
1938,"CanESM2","r2i1p1","co2","esmHistorical",300.484466552734,"1e-6",NA
1939,"CanESM2","r2i1p1","co2","esmHistorical",301.589080810547,"1e-6",NA
1940,"CanESM2","r2i1p1","co2","esmHistorical",302.500030517578,"1e-6",NA
1941,"CanESM2","r2i1p1","co2","esmHistorical",301.111602783203,"1e-6",NA
1942,"CanESM2","r2i1p1","co2","esmHistorical",302.159729003906,"1e-6",NA
1943,"CanESM2","r2i1p1","co2","esmHistorical",303.539672851562,"1e-6",NA
1944,"CanESM2","r2i1p1","co2","esmHistorical",303.400115966797,"1e-6",NA
1945,"CanESM2","r2i1p1","co2","esmHistorical",304.102996826172,"1e-6",NA
1946,"CanESM2","r2i1p1","co2","esmHistorical",305.028533935547,"1e-6",NA
1947,"CanESM2","r2i1p1","co2","esmHistorical",304.365600585938,"1e-6",NA
1948,"CanESM2","r2i1p1","co2","esmHistorical",306.230041503906,"1e-6",NA
1949,"CanESM2","r2i1p1","co2","esmHistorical",306.942749023438,"1e-6",NA
1950,"CanESM2","r2i1p1","co2","esmHistorical",306.777740478516,"1e-6",NA
1951,"CanESM2","r2i1p1","co2","esmHistorical",306.656829833984,"1e-6",NA
1952,"CanESM2","r2i1p1","co2","esmHistorical",307.681182861328,"1e-6",NA
1953,"CanESM2","r2i1p1","co2","esmHistorical",309.672821044922,"1e-6",NA
1954,"CanESM2","r2i1p1","co2","esmHistorical",309.585998535156,"1e-6",NA
1955,"CanESM2","r2i1p1","co2","esmHistorical",308.278900146484,"1e-6",NA
1956,"CanESM2","r2i1p1","co2","esmHistorical",308.690582275391,"1e-6",NA
1957,"CanESM2","r2i1p1","co2","esmHistorical",310.431640625,"1e-6",NA
1958,"CanESM2","r2i1p1","co2","esmHistorical",311.729339599609,"1e-6",NA
1959,"CanESM2","r2i1p1","co2","esmHistorical",312.616333007812,"1e-6",NA
1960,"CanESM2","r2i1p1","co2","esmHistorical",313.892059326172,"1e-6",NA
1961,"CanESM2","r2i1p1","co2","esmHistorical",315.515014648438,"1e-6",NA
1962,"CanESM2","r2i1p1","co2","esmHistorical",316.433959960938,"1e-6",NA
1963,"CanESM2","r2i1p1","co2","esmHistorical",317.290832519531,"1e-6",NA
1964,"CanESM2","r2i1p1","co2","esmHistorical",317.231597900391,"1e-6",NA
1965,"CanESM2","r2i1p1","co2","esmHistorical",317.306945800781,"1e-6",NA
1966,"CanESM2","r2i1p1","co2","esmHistorical",318.221740722656,"1e-6",NA
1967,"CanESM2","r2i1p1","co2","esmHistorical",320.048919677734,"1e-6",NA
1968,"CanESM2","r2i1p1","co2","esmHistorical",321.084991455078,"1e-6",NA
1969,"CanESM2","r2i1p1","co2","esmHistorical",322.820983886719,"1e-6",NA
1970,"CanESM2","r2i1p1","co2","esmHistorical",323.0791015625,"1e-6",NA
1971,"CanESM2","r2i1p1","co2","esmHistorical",323.020416259766,"1e-6",NA
1972,"CanESM2","r2i1p1","co2","esmHistorical",323.994842529297,"1e-6",NA
1973,"CanESM2","r2i1p1","co2","esmHistorical",325.330352783203,"1e-6",NA
1974,"CanESM2","r2i1p1","co2","esmHistorical",328.587768554688,"1e-6",NA
1975,"CanESM2","r2i1p1","co2","esmHistorical",331.912719726562,"1e-6",NA
1976,"CanESM2","r2i1p1","co2","esmHistorical",333.169799804688,"1e-6",NA
1977,"CanESM2","r2i1p1","co2","esmHistorical",333.765899658203,"1e-6",NA
1978,"CanESM2","r2i1p1","co2","esmHistorical",335.223052978516,"1e-6",NA
1979,"CanESM2","r2i1p1","co2","esmHistorical",335.648834228516,"1e-6",NA
1980,"CanESM2","r2i1p1","co2","esmHistorical",337.014434814453,"1e-6",NA
1981,"CanESM2","r2i1p1","co2","esmHistorical",340.713684082031,"1e-6",NA
1982,"CanESM2","r2i1p1","co2","esmHistorical",343.460052490234,"1e-6",NA
1983,"CanESM2","r2i1p1","co2","esmHistorical",343.470428466797,"1e-6",NA
1984,"CanESM2","r2i1p1","co2","esmHistorical",344.371124267578,"1e-6",NA
1985,"CanESM2","r2i1p1","co2","esmHistorical",345.750549316406,"1e-6",NA
1986,"CanESM2","r2i1p1","co2","esmHistorical",347.2314453125,"1e-6",NA
1987,"CanESM2","r2i1p1","co2","esmHistorical",349.075500488281,"1e-6",NA
1988,"CanESM2","r2i1p1","co2","esmHistorical",352.499328613281,"1e-6",NA
1989,"CanESM2","r2i1p1","co2","esmHistorical",354.265991210938,"1e-6",NA
1990,"CanESM2","r2i1p1","co2","esmHistorical",356.178771972656,"1e-6",NA
1991,"CanESM2","r2i1p1","co2","esmHistorical",358.171081542969,"1e-6",NA
1992,"CanESM2","r2i1p1","co2","esmHistorical",359.082244873047,"1e-6",NA
1993,"CanESM2","r2i1p1","co2","esmHistorical",361.935668945312,"1e-6",NA
1994,"CanESM2","r2i1p1","co2","esmHistorical",363.162048339844,"1e-6",NA
1995,"CanESM2","r2i1p1","co2","esmHistorical",363.520751953125,"1e-6",NA
1996,"CanESM2","r2i1p1","co2","esmHistorical",366.410675048828,"1e-6",NA
1997,"CanESM2","r2i1p1","co2","esmHistorical",368.67919921875,"1e-6",NA
1998,"CanESM2","r2i1p1","co2","esmHistorical",368.645355224609,"1e-6",NA
1999,"CanESM2","r2i1p1","co2","esmHistorical",370.548034667969,"1e-6",NA
2000,"CanESM2","r2i1p1","co2","esmHistorical",373.505249023438,"1e-6",NA
2001,"CanESM2","r2i1p1","co2","esmHistorical",377.888549804688,"1e-6",NA
2002,"CanESM2","r2i1p1","co2","esmHistorical",378.941040039062,"1e-6",NA
2003,"CanESM2","r2i1p1","co2","esmHistorical",378.213531494141,"1e-6",NA
2004,"CanESM2","r2i1p1","co2","esmHistorical",381.097076416016,"1e-6",NA
2005,"CanESM2","r2i1p1","co2","esmHistorical",385.662536621094,"1e-6",NA
1850,"CanESM2","r3i1p1","co2","esmHistorical",285.858032226562,"1e-6",NA
1851,"CanESM2","r3i1p1","co2","esmHistorical",285.53515625,"1e-6",NA
1852,"CanESM2","r3i1p1","co2","esmHistorical",286.132537841797,"1e-6",NA
1853,"CanESM2","r3i1p1","co2","esmHistorical",286.200469970703,"1e-6",NA
1854,"CanESM2","r3i1p1","co2","esmHistorical",286.573760986328,"1e-6",NA
1855,"CanESM2","r3i1p1","co2","esmHistorical",286.687835693359,"1e-6",NA
1856,"CanESM2","r3i1p1","co2","esmHistorical",286.801239013672,"1e-6",NA
1857,"CanESM2","r3i1p1","co2","esmHistorical",287.314758300781,"1e-6",NA
1858,"CanESM2","r3i1p1","co2","esmHistorical",287.241241455078,"1e-6",NA
1859,"CanESM2","r3i1p1","co2","esmHistorical",286.358551025391,"1e-6",NA
1860,"CanESM2","r3i1p1","co2","esmHistorical",285.983581542969,"1e-6",NA
1861,"CanESM2","r3i1p1","co2","esmHistorical",287.903259277344,"1e-6",NA
1862,"CanESM2","r3i1p1","co2","esmHistorical",291.024719238281,"1e-6",NA
1863,"CanESM2","r3i1p1","co2","esmHistorical",290.697448730469,"1e-6",NA
1864,"CanESM2","r3i1p1","co2","esmHistorical",289.188781738281,"1e-6",NA
1865,"CanESM2","r3i1p1","co2","esmHistorical",287.700805664062,"1e-6",NA
1866,"CanESM2","r3i1p1","co2","esmHistorical",287.491577148438,"1e-6",NA
1867,"CanESM2","r3i1p1","co2","esmHistorical",288.931274414062,"1e-6",NA
1868,"CanESM2","r3i1p1","co2","esmHistorical",288.680023193359,"1e-6",NA
1869,"CanESM2","r3i1p1","co2","esmHistorical",288.598297119141,"1e-6",NA
1870,"CanESM2","r3i1p1","co2","esmHistorical",287.766021728516,"1e-6",NA
1871,"CanESM2","r3i1p1","co2","esmHistorical",288.588775634766,"1e-6",NA
1872,"CanESM2","r3i1p1","co2","esmHistorical",289.127624511719,"1e-6",NA
1873,"CanESM2","r3i1p1","co2","esmHistorical",288.811462402344,"1e-6",NA
1874,"CanESM2","r3i1p1","co2","esmHistorical",289.474426269531,"1e-6",NA
1875,"CanESM2","r3i1p1","co2","esmHistorical",289.864501953125,"1e-6",NA
1876,"CanESM2","r3i1p1","co2","esmHistorical",288.618682861328,"1e-6",NA
1877,"CanESM2","r3i1p1","co2","esmHistorical",289.199249267578,"1e-6",NA
1878,"CanESM2","r3i1p1","co2","esmHistorical",290.884216308594,"1e-6",NA
1879,"CanESM2","r3i1p1","co2","esmHistorical",290.2392578125,"1e-6",NA
1880,"CanESM2","r3i1p1","co2","esmHistorical",290.596313476562,"1e-6",NA
1881,"CanESM2","r3i1p1","co2","esmHistorical",292.236938476562,"1e-6",NA
1882,"CanESM2","r3i1p1","co2","esmHistorical",291.533630371094,"1e-6",NA
1883,"CanESM2","r3i1p1","co2","esmHistorical",291.985382080078,"1e-6",NA
1884,"CanESM2","r3i1p1","co2","esmHistorical",291.044982910156,"1e-6",NA
1885,"CanESM2","r3i1p1","co2","esmHistorical",289.453643798828,"1e-6",NA
1886,"CanESM2","r3i1p1","co2","esmHistorical",289.014801025391,"1e-6",NA
1887,"CanESM2","r3i1p1","co2","esmHistorical",289.343109130859,"1e-6",NA
1888,"CanESM2","r3i1p1","co2","esmHistorical",289.086242675781,"1e-6",NA
1889,"CanESM2","r3i1p1","co2","esmHistorical",288.505706787109,"1e-6",NA
1890,"CanESM2","r3i1p1","co2","esmHistorical",289.655242919922,"1e-6",NA
1891,"CanESM2","r3i1p1","co2","esmHistorical",289.996215820312,"1e-6",NA
1892,"CanESM2","r3i1p1","co2","esmHistorical",288.964599609375,"1e-6",NA
1893,"CanESM2","r3i1p1","co2","esmHistorical",289.028533935547,"1e-6",NA
1894,"CanESM2","r3i1p1","co2","esmHistorical",289.069519042969,"1e-6",NA
1895,"CanESM2","r3i1p1","co2","esmHistorical",288.541870117188,"1e-6",NA
1896,"CanESM2","r3i1p1","co2","esmHistorical",287.444122314453,"1e-6",NA
1897,"CanESM2","r3i1p1","co2","esmHistorical",288.531433105469,"1e-6",NA
